,type,url,headline,euRelation,countryOfOrigin,claimreviewed,source_url,date_published_parsed
196,Debunk,https://www.newtral.es/incendio-bobigny-elecciones-francia/20240702/,The fire in Bobigny is not related to the protests over the result of the legislative elections in France,Indirect,ES,"After the results of the first round of the French legislative elections were announced, left-wing voters started a fire in the town of Bobigny.",https://x.com/_malacostraceo_/status/1807496378731360343,2024-07-02 10:32:33.000
197,Debunk,https://maldita.es/malditobulo/20240702/manifestantes-esv%C3%A1stica-palestina-le-pen-francia/,"No, this photo of demonstrators holding Palestinian flags next to a swastika is not against Le Pen after the 2024 elections in France: it's from 2014",Indirect,ES,People with Algerian and Palestinian flags draw a swastika and demonstrate against Marine Le Pen's electoral victory in France,https://x.com/vitoquiles/status/1807572412315181198,2024-07-02 00:00:00.000
198,Debunk,https://maldita.es/malditobulo/20240702/video-manuel-jesus-rodriguez-muertes-vacunas/,"The misinformation about vaccination against COVID-19 in 'The Blue Dot Movie', an alleged documentary against the 2030 Agenda",Indirect,ES,Coroner says vaccines caused sudden deaths from blood clots in healthy people,https://maldita.es/uploads/desinfomedia/7103563043605286542aac1e4690.mp4,2024-07-02 00:00:00.000
199,Debunk,https://verifica.efe.com/le-pen-no-dijo-salvara-francia-nuevo-orden-mundial/,Marine Le Pen didn't say she will save France from the “New World Order”,Direct,ES,"After his victory in the last European elections, Marine Le Pen has declared that he will save France from the “New World Order” and added that he will seek to arrest the current French president, Emmanuel Macron, for his crimes",https://x.com/RobinDelEspacio/status/1800201565674115272,2024-07-01 18:22:23.000
200,Debunk,https://verifica.efe.com/falso-logo-logotipo-eurocopa-no-inspirado-grafismo-agenda-2030/,The logo of Euro 2024 is not related to the 2030 Agenda,Indirect,ES,The logo of Euro 2024 is related to the 2030 Agenda,https://www.facebook.com/FRISONPARANORMAL/posts/pfbid029whCAkSZKAogKRCh2bFNGhtwaB93DkLff1sC8ZsWUv53cy48GQsG5axh4cjj6ZtRl,2024-07-01 18:00:11.000
201,Debunk,https://verifica.efe.com/no-es-una-protesta-contra-la-ultraderecha-en-paris-sino-una-manifestacion-en-apoyo-a-palestina-de-2014/,"It's not a protest against the extreme right in Paris, but a demonstration in support of Palestine in 2014",Indirect,ES,Several people of Arab origin with Palestinian flags are demonstrating in Paris after the victory of the Le Pen party in the legislative elections,https://x.com/vitoquiles/status/1807572412315181198,2024-07-01 17:01:16.000
202,Debunk,https://www.factchecker.gr/2024/07/01/misquoted-photo-of-kaya-kallas-family/,"Disinformation about photo of Estonian Prime Minister, allegedly from the time of the Soviet Union",Direct,GR,Photo disproves that Kaja Kallas’ family was “suffering from the Soviet dictatorship”,https://x.com/AvgerinosMoscow/status/1807331715678888072,2024-07-01 13:53:09.000
203,Debunk,https://info-veritas.com/desinformacion-oms-no-cancelar-elecciones-gripe-aviar/,The WHO has not warned the government about canceling elections due to the outbreak of avian influenza,Direct,ES,The WHO warns that the outbreak of avian influenza means that the government must 'cancel the next elections'... are they preparing a large scale lockdown???,https://x.com/RobinDelEspacio/status/1798751275171151924,2024-07-01 08:52:12.000
204,Debunk,https://www.ostro.si/si/razkrinkavanje/objave/ne-drzi-da-je-bilo-od-2011-najvec-volisc-ukinjenih-v-smarju-pri-jelsah,"It is not true that since 2011, most polling stations have been abolished in Šmarje pri Jelšah",Indirect,SI,"“Since 2011, 28 polling stations out of 69 have been abolished in the constituency Šmarje pri Jelšah, where, as a result, the turnout is the lowest in the country today.”",https://x.com/strankaSDS/status/1799810276503761161,2024-07-01 03:47:57.000
205,Debunk,https://maldita.es/malditobulo/20240701/incendio-bobigny-paris-izquierda-francia/,The video of a fire in Bobigny (France): there is no evidence that it was caused by “the left” after the elections of June 30 and it occurred hours before the first estimates were released,Indirect,ES,The French left does not accept the result of the elections and causes a fire in Bobigny as a protest,https://x.com/JavierVera57211/status/1807607848823574561,2024-07-01 00:00:00.000
206,Debunk,https://www.ellinikahoaxes.gr/2024/06/30/persines-diloseis-tou-albert-bourla-parousiazontai-ektos-thematikou-plaisiou/,Last year's statements by Albert Bourla presented out of context,Indirect,GR,Pfizer CEO Albert Bourla admits the COVID-19 pandemic was a test,https://www.facebook.com/permalink.php?story_fbid=pfbid036e8pedu6V9wjUqLnfUtJhwSECd4w2eJ3kfzEBLKcLZsA3E5rEHYehLahL6M1XcjRl&id=100083157848791,2024-06-30 00:13:11.000
207,Debunk,https://verifica.efe.com/no-es-un-magrebi-practicando-sexo-con-un-animal-en-malaga/,He's not a Maghrebi having sex with an animal in Malaga,Indirect,ES,A Maghrebi practices sex with an animal next to the Alcazaba in Malaga,https://www.facebook.com/61559905493226/videos/932938348633509/,2024-06-28 18:05:53.000
208,Debunk,https://verifica.efe.com/klaus-schwab-no-quiere-prohibir-lave-pantalones-una-vez-al-mes/,Klaus Schwab doesn't want to prohibit people from washing their pants more than once a month,Indirect,ES,"The founder of the World Economic Forum, Klaus Schwab, wants to ban people from washing their pants more than once a month",https://x.com/Buenrolloreturn/status/1805979621625598384,2024-06-28 17:32:51.000
209,Debunk,https://verifica.efe.com/mamografia-prueba-segura-eficaz-suiza-falso/,Mammography is a safe and effective test and Switzerland has not banned it,Indirect,ES,"Mammography is not effective, it can cause cancer and Switzerland has banned it because of the danger it poses to women",https://x.com/elzorrotacneno/status/1793715054564577406,2024-06-28 14:40:40.000
210,Debunk,https://demagog.org.pl/fake_news/ukrainiec-zaatakowal-nozem-w-krakowie-policja-dementuje/,Ukrainian man attacked with a knife in Krakow? Police denies,Indirect,PL,A Ukrainian attacked a man with a knife in Krakow,https://www.facebook.com/100077795720353/videos/1003244437694216,2024-06-28 14:03:36.000
211,Debunk,https://napravoumiru.afp.com/doc.afp.com.34ZM8PR,Ukrainians contributing to the Czech pension system are not entitled to earlier retirement,Indirect,CZ,Ukrainians in Czech Republic can retire earlier than Czechs,https://www.facebook.com/groups/1584252448554681/posts/3582019438777962/,2024-06-28 13:56:00.000
212,Debunk,https://verificat.afp.com/doc.afp.com.34ZM2UY,UEFA has not ''imposed'' the LGBTQ armband on Romania captain Stanciu,Indirect,FR,UEFA has ''imposed'' the LGBTQ armband on Romania captain Nicolae Stanciu,https://www.facebook.com/avram.vasile/posts/7820039574753987,2024-06-28 12:39:00.000
213,Debunk,https://factchecknederland.afp.com/doc.afp.com.34ZC467,The video of Romanian fans chanting Putin's name during the 2024 EC match against Ukraine was manipulated,Indirect,NL,Romanian fans chanted “Putin Putin” and held flags of the Donetsk People's Republic during the match between Romania and Ukraine on June 17.,https://t.me/CrisisnaCrisis/10048,2024-06-28 10:38:28.344
214,Debunk,https://napravoumiru.afp.com/doc.afp.com.34ZK6LX,"No, this video does not capture the beach becoming cluttered after the 'eco festival'",Indirect,CZ,"Trash on Malagueta beach was left after ""environmental festival""",https://www.facebook.com/permalink.php?story_fbid=pfbid0XgJeBC3jif9qMLsCx64APUZX39GLzw3ux5Gdo7jZnxL31cLwUujvC1kkrzPt4Q2al&id=100088746957798,2024-06-28 09:55:00.000
215,Debunk,https://info-veritas.com/desinformacion-no-sustituido-bandera-espana-orgullo-lgtbi-parlamento-andalucia/,They have not replaced the Spanish flag with the LGTBI Pride flag in the Andalusian Parliament,Direct,ES,Seville: PP and the Socialist Party withdraw the Spanish flag and replace it with the LGTBI flag,https://x.com/SrLiberal/status/1806269855064080389,2024-06-28 08:36:05.000
216,Debunk,https://www.dogrula.org/dogrulamalar/londrada-bir-siginmacinin-kilise-haci-soktugunu-gosterdigi-iddia-edilen-video-guncel-mi/,Is the video allegedly showing an asylum seeker dismantling a church cross in London up to date?,Indirect,TR,"A video shared on social media, which received high interaction in a short time, claimed that an asylum seeker dismantled the cross of a church in London.
The images are not current, they show an incident that took place in 2020.
Sources say that the man who tried to remove the cross was arrested after the incident at Chadwell Heath Baptist Church in Romford, London.
There is no reliable information about the identity of the person who carried out the incident",https://www.dogrula.org/wp-content/uploads/kanit-hac-3.png,2024-06-28 08:29:09.000
217,Debunk,https://www.ostro.si/si/razkrinkavanje/objave/sds-manipulativno-o-noveli-zakona-o-kazenskem-postopku,SDS manipulative on the amendment of the Code of Criminal Procedure,Direct,SI,"“The government has proposed, and the coalition has confirmed, that two suspected crimes be removed from the catalogue of crimes: damaging European funds and polluting drinking water.”",https://x.com/PS_SDS/status/1803332891214037264,2024-06-28 04:00:00.000
218,Debunk,https://maldita.es/malditobulo/20240628/ilia-topuria-partido-espana-georgia-eurocopa/,"No, Ilia Topuria has not said that he is going with Georgia in the European Championship match against Spain because “in Spain they don't have the feeling of belonging to the country because of certain rulers”",Indirect,ES,Ilia Topuria declares his support for Georgia in the match against Spain,https://x.com/SLDeporte/status/1806273324823007597?mx=2,2024-06-28 00:00:00.000
219,Debunk,https://maldita.es/malditobulo/20240628/video-vacunas-covid19-grafeno-rabano/,The misinformation about the COVID-19 vaccine in the video that proposes taking radish to “remove graphene from the body”,Indirect,ES,Radish expels graphene from the blood that was given to us with the COVID-19 vaccine,https://files.maldita.es/maldita/contents/2024/06/66759da95c8761004523064613222-mp4.mp4,2024-06-28 00:00:00.000
220,Factcheck,https://www.tjekdet.dk/faktatjek/danmarksdemokrat-overdriver-tab-af-arbejdspladser-med-ny-co2-afgift,Denmark Democrat exaggerates job losses with new carbon tax,Indirect,DK,"New carbon tax on agriculture could end up costing up to 8,000 jobs",https://www.dr.dk/lyd/p1/p1-debat/p1-debat-2024/p1-debat-slipper-landbruget-for-c02-billigt-11162401262,2024-06-27 22:00:00.000
221,Debunk,https://faktencheck.afp.com/doc.afp.com.34YZ4ZR,The most dangerous thing about Aperol is alcohol,Indirect,DE,Dyes in Aperol Spritz are extremely carcinogenic,https://www.facebook.com/story.php?story_fbid=25628134260163195&id=100001799179251&post_id=100001799179251_25628134260163195&rdid=EE4rmmbEGvAbWCqI,2024-06-27 16:16:00.000
222,Debunk,https://demagog.org.pl/fake_news/drukowane-mieso-sprzedawane-w-europie-film-tego-nie-potwierdza/,Printed meat sold in Europe? The video does not confirm this,Indirect,PL,"In Europe, fake, printed meat is sold",https://www.facebook.com/reel/1455589305093925,2024-06-27 15:52:24.000
223,Debunk,https://facta.news/antibufale/2024/06/27/russia-arresto-zelensky/,"No, Zelensky has not been arrested by the Russian authorities",Indirect,IT,Zelesnky captured by the Russians following a special operation,https://www.tiktok.com/@italico_barese/photo/7365400759053159712?_d=secCgYIASAHKAESPgo8PJFHAJzw61s6iRo93jK9kcI%2BUE%2BAvWFQihpo5U74vIq1KV2ZunM%2F7y6X4DaMTT6ZDrcMAq14KIcMZjqFGgA%3D&_r=1&aweme_type=150&checksum=289338f0c7b8fb49cefdb2cf821eb725635855cfaffb3d94f2cdb8573c2e9ebe&pic_cnt=1&preview_pb=0&sec_user_id=MS4wLjABAAAAEc6ceUW54xd9HYsBv0PSJzGpcFDqDiMt1uVn1N7NZgX8loI8W7cTIam4L9i3iugc&share_app_id=1233&share_item_id=7365400759053159712&share_link_id=bab4868c-d1a2-46dc-87b4-23e549322cf7&sharer_language=it&social_share_type=14&source=h5_m&timestamp=1719474989&u_code=e4773mihekd926&ug_btm=b2001&ug_photo_idx=0&ugbiz_name=UNKNOWN&user_id=7151134408921515014&utm_campaign=client_share&utm_medium=android&utm_source=whatsapp,2024-06-27 15:27:38.000
224,Debunk,https://facta.news/antibufale/2024/06/27/marine-le-pen-nuovo-ordine-mondiale-arresto-macron-2/,Marine Le Pen didn't say she will save France from the 'New World Order',Indirect,IT,"Marine Le Pen said that she will 'save France from the New World Order', adding that the current president Emmanuel Macron could be ARRESTED for his crimes",https://www.facebook.com/lidia.paoli.904/posts/pfbid0nJkukUwiPGrGerPAebXmfpnvPVXeT9b2dPuaYGDDQDqkBPCe8rMq4JtDRw9QQooul,2024-06-27 15:23:21.000
225,Debunk,https://faktencheck.afp.com/doc.afp.com.34ZG6MT,Dutch study shows no link between corona vaccines and excess mortality,Indirect,DE,Dutch scientists believe that Covid vaccinations have caused at least 35 million deaths,https://www.facebook.com/permalink.php?story_fbid=pfbid02f4Wc2a9aWWX7snTY7B3VckyRA7P89sjPXVTwqnRRCbu5RCfVnY5Cvj8RTupeZ1Rel&id=100009747043940,2024-06-27 15:19:00.000
226,Debunk,https://facta.news/antibufale/2024/06/27/analisi-autopsie-decessi-vaccino-covid/,This autopsy analysis does not show that the anti-COVID vaccine caused 74 percent of deaths,Indirect,IT,Can you die from the COVID vaccine? Analysis of the autopsies reveals: '73.9% of deaths caused directly by vaccination'. The study aims to evaluate the association between COVID-19 vaccination and cases of death.”,https://x.com/Adriano72197026/status/1805123234695647268,2024-06-27 12:53:07.000
227,Debunk,https://demagog.org.pl/fake_news/wladcy-swiata-celowo-zmieniaja-klimat-to-nieprawda/,The rulers of the world are deliberately changing the climate? It's not true,Direct,PL,"The world's rulers are using geoengineering, chemtrails and HAARP to change the climate",https://www.threads.net/@magdalenaana29/post/C8blXpnNTsC?fbclid=IwZXh0bgNhZW0CMTAAAR0a_BfEkZws7e3hOhTrSTRirXJ55v315VLsI-uqb4079nwJ15xdkkjrqI4_aem_YFgawyNcP9qf9bFdz0rgmQ,2024-06-27 12:32:39.000
228,Debunk,https://faktantarkistus.afp.com/doc.afp.com.34YM2RT,"People should limit their salt intake because of sodium, not because of added cyanide",Indirect,FI,"Limits to salt intake exist because of sodium ferrocyanide, not salt itself",https://www.facebook.com/helena.hietarinta/posts/pfbid0GRFWGJeXzB4mkT79q7ZW1zASJsjwMiW7mZn48kFkJ2GRE27Au73FXqNgDgLyAowcl,2024-06-27 12:25:00.000
229,Debunk,https://science.feedback.org/fr/review/syndrome-des-eoliennes-explique-par-effet-nocebo-impact-infrasons-sante-pas-prouve/,The “wind turbine syndrome” explained by the “nocebo” effect; the impact of infrasound on health is not proven,Indirect,FR,"Wind turbines are the cause of a disease (wind syndrome) that prevents people from sleeping and leads to cardiovascular problems, cancers, tinnitus..",https://www.instagram.com/lecoinecolo/reel/C0rmfaiilJO/,2024-06-27 11:52:00.000
230,Debunk,https://www.newtral.es/oms-cancelar-elecciones-gripe-aviar-bulo/20240627/,The WHO has not ordered “governments around the world to cancel the next elections” due to an outbreak of avian influenza,Indirect,ES,The WHO has ordered governments around the world to cancel upcoming elections and prepare to implement strict closures due to an “outbreak emergency” of avian influenza.,https://x.com/RobinDelEspacio/status/1798751275171151924,2024-06-27 11:46:37.000
231,Debunk,https://verifica.efe.com/estudio-harvard-no-concluye-paneles-solares-contaminen-mas-nucleares/,A Harvard study does not indicate that solar panels generate more waste than nuclear power plants,Indirect,ES,A Harvard study found that solar panels generate 300 times more toxic waste than nuclear power plants,https://x.com/sonia_riverogc/status/1804893696925544549,2024-06-27 11:42:50.000
232,Debunk,https://faktakoll.afp.com/doc.afp.com.34X98XU,Increase in Antarctic ice shelves does not disprove global warming,Indirect,FI,Ice shelf growth in Antarctica shows ice loss in the region isn't cause for concern,https://www.facebook.com/zam.boij/posts/pfbid036WGN8HKiDAoi3mepnXrXP5HnuT91nvvVBpqkwb39djHeWtov4UCSCbUnKsJRm7pil,2024-06-27 10:06:00.000
